29 November 2021 7:01 pm,127.0.0.1,49500,176,2.465,335
29 November 2021 6:44 pm,127.0.0.1,51000,180,2.506,340
29 November 2021 6:43 pm,127.0.0.1,100000,360,5,537
29 November 2021 6:43 pm,127.0.0.1,500,1,0,500
29 November 2021 6:39 pm,127.0.0.1,61500,145,2.164,482
