29 November 2021 9:40 pm,127.0.0.1,61000,151,3.443,498
29 November 2021 9:40 pm,127.0.0.1,42500,210,2.108,242
29 November 2021 9:40 pm,127.0.0.1,59000,161,3.347,455
29 November 2021 9:38 pm,127.0.0.1,48000,217,2.233,269
