29 November 2021 9:35 pm,127.0.0.1,68500,136,3.521,612
29 November 2021 9:35 pm,127.0.0.1,36000,265,1.897,166
29 November 2021 9:35 pm,127.0.0.1,32000,247,1.908,157
29 November 2021 9:35 pm,127.0.0.1,71000,146,3.463,597
29 November 2021 9:35 pm,127.0.0.1,62500,156,3.753,507
29 November 2021 9:35 pm,127.0.0.1,30500,228,1.908,160
